number,year,vom,lat,lon,fungicide,insecticide,p_crop,tillage,hybrid_company,hybrid_name,SD,CHU,silk_CHU
1439,2020,0.48,42.873566,-81.091176,.,.,.,.,.,.,.,.,.
1440,2020,0.28,43.07528,-81.43822,.,.,.,conventional,Pioneer,P0306AM,.,3100,.
1441,2020,1,43.089523,-81.439158,.,.,.,conventional,Dekalb,DKC52-84,.,3100,.
1442,2020,0.83,43.07528,-81.43822,.,.,.,conventional,Dekalb,DKC52-84,.,3100,.
1443,2020,0.26,44.017978,-80.315693,.,.,.,.,.,.,.,.,.
1444,2020,0.58,43.668446,-81.386526,No,.,wheat,reduced,Brevant,B95R46AM,.,2825,.
1445,2020,2.42,43.668446,-81.386526,No,.,wheat,reduced,Dekalb,DKC47-55RIB,.,2925,.
1446,2020,1.78,43.668446,-81.386526,No,.,wheat,reduced,Maizex Seeds Inc.,MZ4818DBR,.,.,.
1447,2020,0.91,43.668446,-81.386526,No,.,wheat,reduced,Pioneer,P9608,.,2850,.
1448,2020,0.1,42.718857,-81.764435,.,.,.,.,.,.,.,.,.
1449,2020,0.1,42.765144,-81.848196,.,.,.,.,.,.,.,.,.
1450,2020,0.1,42.73062,-81.913269,.,.,.,.,.,.,.,.,.
1451,2020,0.25,44.319291,-77.523868,No,.,soybean,conventional,Pioneer,P9330,.,2750,.
1452,2020,0.1,44.145235,-77.869842,No,.,corn,reduced,Pickseed,PS 2775,5/16/2020,.,.
1453,2020,0.1,44.232023,-78.200024,No,.,soybean,reduced,Dekalb,DKC44-80,.,2850,.
1454,2020,0.35,44.047001,-77.870068,No,.,wheat,reduced,Pioneer,P9840,5/3/2020,2925,.
1455,2020,0.1,44.27208,-77.076734,No,.,soybean,reduced,NK Brand,NK9535,5/8/2020,2850,.
1456,2020,0.37,42.877,-79.7251,Yes,.,wheat,reduced,.,.,5/28/2020,.,.
1457,2020,0.1,43.1401,-79.8045,No,.,wheat,reduced,Dekalb,DKC50-78,5/25/2020,2975,.
1458,2020,0.65,42.937867,-80.204031,No,.,soybean,conventional,PRIDE seeds,A7270,5/13/2020,3075,.
1459,2020,0.16,42.8813,-79.9044,No,.,wheat,conventional,Dekalb,DKC50-78,.,2975,.
1460,2020,2.41,42.9886,-79.9557,No,.,wheat,conventional,Dekalb,DKC50-78,5/24/2020,2975,.
1461,2020,0.1,43.781785,-80.529691,.,.,.,conventional,Pioneer,P8542,.,2550,.
1462,2020,0.34,43.781785,-80.529691,.,.,.,conventional,Pioneer,P8989AMXT,.,2625,.
1463,2020,0.66,43.781785,-80.529691,.,.,.,conventional,Pioneer,P9188AM,.,2650,.
1464,2020,0.68,43.781785,-80.529691,.,.,.,conventional,Pioneer,P9404,.,2800,.
1465,2020,0.68,42.825715,-80.284265,No,.,.,.,.,.,.,.,.
1466,2020,2.65,42.836205,-80.445252,Yes,.,.,.,.,.,.,.,.
1467,2020,0.1,42.836205,-80.445252,No,.,.,.,.,.,.,.,.
1468,2020,2.59,42.877658,-80.499874,No,.,.,.,.,.,.,.,.
1469,2020,0.1,43.522463,-81.173362,Yes,.,.,.,.,.,.,.,.
1470,2020,1.38,43.83017,-81.540489,Yes,.,soybean,conventional,Pride,.,.,.,.
1471,2020,0.26,43.501909,-80.980103,Yes,.,corn,conventional,Dekalb,.,.,.,.
1472,2020,0.1,43.636169,-80.977226,Yes,.,corn,conventional,Dekalb,.,.,.,.
1473,2020,0.1,43.144,-79.4416,No,.,wheat,notill,Pioneer,P9608AM,6/1/2020,2850,.
1474,2020,0.25,43.1517,-79.5007,No,.,wheat,notill,Pioneer,P9608AM,6/2/2020,2850,.
1475,2020,0.71,45.02099,-75.645677,.,.,.,.,.,.,.,.,.
1476,2020,0.1,45.02099,-75.645677,.,.,.,.,.,.,.,.,.
1477,2020,0.84,45.02099,-75.645677,.,.,.,.,.,.,.,.,.
1478,2020,3.2,45.02099,-75.645677,.,.,.,.,.,.,.,.,.
1479,2020,0.1,43.644749,-80.404391,No,.,wheat,reduced,Pioneer,P8542AM,.,2550,.
1480,2020,0.1,43.269126,-81.490242,No,.,wheat,reduced,PRIDE seeds,A7270,5/26/2020,3075,.
1481,2020,0.1,43.269126,-81.490242,No,.,wheat,reduced,Dekalb,DKC52-84,5/26/2020,3100,.
1482,2020,0.1,43.269126,-81.490242,No,.,wheat,reduced,Maizex Seeds Inc.,MZ4158DBR,5/26/2020,3100,1698
1483,2020,0.93,43.269126,-81.490242,No,.,wheat,reduced,Pioneer,P9840AM,5/26/2020,2925,.
1484,2020,0.82,43.18377,-81.294575,Yes,.,corn,conventional,Dekalb,.,.,.,.
1485,2020,0.1,43.17399,-81.294413,No,.,soybean,conventional,Dekalb,DKC44-80,5/8/2020,2850,.
1486,2020,0.1,43.141495,-81.310534,No,.,wheat,conventional,Brevant,B98D25AM,.,2925,.
1487,2020,0.1,43.188051,-81.278388,Yes,.,wheat,reduced,Maizex Seeds Inc.,MZ4280,5/8/2020,2975,1642
1488,2020,0.7,43.217419,-81.301227,No,.,soybean,conventional,Dekalb,DKC39-97RIB,.,2700,.
1489,2020,0.71,43.190109,-81.270663,No,.,wheat,.,Brevant,B04S21AM,.,3125,.
1490,2020,0.21,43.373939,-81.084021,No,.,wheat,conventional,Dekalb,.,.,.,.
1491,2020,0.88,43.657374,-81.484505,No,.,soybean,conventional,Dekalb,.,.,.,.
1492,2020,0.49,43.782392,-81.336321,No,.,soybean,notill,Dekalb,.,.,.,.
1493,2020,0.76,43.605567,-81.581495,Yes,.,forage,conventional,Dekalb,.,.,.,.
1494,2020,1.22,43.558909,-81.207776,Yes,.,wheat,conventional,Dekalb,.,.,.,.
1495,2020,0.73,43.528277,-81.186333,Yes,.,.,.,.,.,.,.,.
1496,2020,0.14,44.3977,-80.1276,No,.,wheat,conventional,Dekalb,DKC42-05,4/27/2020,2800,.
1497,2020,2.85,44.4446,-80.0144,Yes,.,wheat,conventional,Dekalb,DKC42-05,5/14/2020,2800,.
1498,2020,0.1,44.5792,-79.9153,No,.,wheat,conventional,Dekalb,DKC42-05,5/9/2020,2800,.
1499,2019,0.58,43.787549,-81.573017,Yes,.,wheat,reduced,PRIDE seeds,A6888G2,5/17/2019,2950,.
1500,2019,0.1,43.512701,-81.36083,No,.,soybean,conventional,Pride,.,6/8/2019,.,.
1501,2019,4.28,43.737155,-81.447969,No,.,soybean,conventional,Dekalb,DKC43-10RIB,.,2325,.
1502,2020,0.1,43.528428,-81.139005,No,.,wheat,reduced,Pioneer,P9188,5/25/2020,2650,.
1503,2020,0.1,43.850474,-81.252215,No,.,wheat,reduced,Brevant,B92R26AM,5/27/2020,2725,.
1504,2020,1.31,43.850474,-81.252215,No,.,wheat,reduced,Dekalb,DKC44-80RIB,5/27/2020,2850,.
1505,2020,0.1,43.850474,-81.252215,No,.,wheat,reduced,Maizex Seeds Inc.,MZ2982DBR,5/27/2020,2700,1552
1506,2020,0.1,43.104621,-81.386623,No,.,.,.,PRIDE seeds,A7270G8,.,3075,.
1507,2020,0.1,43.104621,-81.386623,No,.,.,.,Dekalb,DKC52-84,.,3100,.
1508,2020,0.1,43.104621,-81.386623,No,.,.,.,Maizex Seeds Inc.,MZ4158DBR,.,3100,1698
1509,2020,0.1,43.104621,-81.386623,No,.,.,.,Pioneer,P9840AM,.,2925,.
1510,2020,1.53,43.175534,-81.654991,.,.,.,.,Pioneer,P0075Q,.,3000,.
1511,2020,0.1,43.175534,-81.654991,.,.,.,.,Pioneer,P0306Q,.,3100,.
1512,2020,0.49,43.175534,-81.654991,.,.,.,.,Pioneer,P9946AML,.,2950,.
1513,2020,0.1,43.175534,-81.654991,.,.,.,.,Pioneer,P9998Q,.,2950,.
1514,2020,0.47,43.1364,-82.05,No,.,soybean,conventional,Dekalb,DKC52-84SS,5/12/2020,3100,.
1515,2020,0.3,43.07167,-81.91972,Yes,.,wheat,reduced,Dekalb,DKC49-09VT2P,5/14/2020,2800,.
1516,2020,2.35,43.01889,-82.00167,Yes,.,.,reduced,Dekalb,DKC48-56SS,5/12/2020,2950,.
1517,2020,0.1,43.12556,-81.98194,No,.,wheat,conventional,Pioneer,P0506AM,5/16/2020,3150,.
1518,2020,0.35,43.02528,-82.09167,Yes,.,soybean,conventional,Pioneer,P0414,5/9/2020,3125,.
1519,2020,0.53,43.0675,-82.0675,Yes,.,soybean,reduced,Dekalb,DKC54-45,4/27/2020,3175,.
1520,2020,0.1,42.7171,-82.1435,Yes,.,soybean,conventional,Dekalb,DKC50-26,.,3050,.
1521,2020,0.1,42.834219,-82.2221,Yes,.,.,reduced,Dekalb,DKC49-09,.,2900,.
1522,2020,2.05,42.8517,-82.3494,Yes,.,wheat,reduced,Dekalb,DKC50-26,5/10/2020,3050,.
1523,2020,0.87,42.8481,-82.1706,No,.,soybean,notill,NK Brand,NK9535,.,2850,.
1524,2020,1.2,44.2026,-79.23805,.,.,.,.,PRIDE seeds,A6018,.,2800,.
1525,2020,0.74,44.2026,-79.23805,.,.,.,.,Maizex Seeds Inc.,MZ2982,.,2700,1552
1526,2020,0.1,44.2026,-79.23805,.,.,.,.,Maizex Seeds Inc.,MZ3397,.,2775,1622
1527,2020,0.1,44.2026,-79.23805,.,.,.,.,Maizex Seeds Inc.,MZ3690,.,2875,1632
1528,2020,0.1,45.28388,-74.859637,.,.,.,.,.,.,.,.,.
1529,2020,1.13,45.28388,-74.859637,.,.,.,.,.,.,.,.,.
1530,2020,2.02,45.28388,-74.859637,.,.,.,.,.,.,.,.,.
1531,2020,0.1,45.28388,-74.859637,.,.,.,.,.,.,.,.,.
1532,2020,0.69,45.250306,-75.852185,No,.,wheat,conventional,Pioneer,P9608,5/8/2020,2850,.
1533,2020,0.1,45.28388,-74.859637,.,.,.,.,.,.,.,.,.
1534,2020,0.1,45.28388,-74.859637,.,.,.,.,.,.,.,.,.
1535,2020,0.31,45.28388,-74.859637,.,.,.,.,.,.,.,.,.
1536,2020,0.84,45.28388,-74.859637,.,.,.,.,.,.,.,.,.
1537,2020,2.51,45.28388,-74.859637,.,.,.,.,.,.,.,.,.
1538,2020,0.29,45.332455,-75.418025,No,.,soybean,conventional,PRIDE seeds,A5914G2,5/5/2020,2700,.
1539,2020,0.1,45.31427,-75.436884,No,.,soybean,conventional,Brevant,91T25AM,5/4/2020,2650,.
1540,2020,0.58,45.204018,-75.326454,No,.,soybean,conventional,PRIDE seeds,A6018G2,5/5/2020,2800,.
1541,2020,1.02,45.177698,-75.284885,No,.,soybean,conventional,PRIDE seeds,A6018G2,4/29/2020,2800,.
1542,2020,0.22,45.28388,-74.859637,.,.,.,.,.,.,.,.,.
1543,2020,1.63,45.142542,-75.730069,No,.,soybean,conventional,Pioneer,P9188,4/28/2020,2650,.
1544,2020,0.27,45.391745,-76.188651,No,.,forage,conventional,PRIDE seeds,A5914,5/6/2020,2700,.
1545,2020,0.1,45.317806,-76.049316,No,.,soybean,conventional,PRIDE seeds,A5914,.,2700,.
1546,2020,0.38,42.946709,-81.743734,.,.,.,.,Maizex Seeds Inc.,MZ3690,.,2875,1632
1547,2020,0.31,42.946709,-81.743734,.,.,.,.,Maizex Seeds Inc.,MZ4040,.,2850,1710
1548,2020,0.1,42.946709,-81.743734,.,.,.,.,Maizex Seeds Inc.,MZ4049,.,2975,1685
1549,2020,0.68,42.489687,-82.317731,.,.,.,.,Maizex Seeds Inc.,MZ5088,.,3275,.
1550,2020,0.1,42.489687,-82.317731,.,.,.,.,Maizex Seeds Inc.,MZ5143,.,.,.
1551,2020,0.1,42.210825,-82.787028,.,.,.,.,Maizex,.,.,.,.
1552,2020,1.13,43.071752,-80.78579,.,.,.,.,Maizex Seeds Inc.,MZ3117,.,2750,1575
1553,2020,0.11,43.071752,-80.78579,.,.,.,.,Maizex Seeds Inc.,MZ4577,.,3150,1690
1554,2020,2.27,42.656945,-81.43521,.,.,.,.,Maizex Seeds Inc.,MZ4040,.,2850,1710
1555,2020,0.1,42.656945,-81.43521,.,.,.,.,Maizex Seeds Inc.,MZ4577,.,3150,1690
1556,2020,0.44,42.656945,-81.43521,.,.,.,.,Maizex Seeds Inc.,MZ4049,.,2975,1685
1557,2020,0.51,42.817831,-82.359387,.,.,.,.,Maizex Seeds Inc.,MZ4049,.,2975,1685
1558,2020,0.34,42.817831,-82.359387,.,.,.,.,Maizex Seeds Inc.,MZ4577,.,3150,1690
1559,2020,0.1,43.326743,-81.206001,.,.,.,.,Maizex Seeds Inc.,MZ3690,.,2875,1632
1560,2020,0.73,43.326743,-81.206001,.,.,.,.,Maizex Seeds Inc.,MZ4040,.,2850,1710
1561,2020,0.22,42.304628,-82.485021,.,.,.,.,.,.,.,.,.
1562,2020,1.47,43.091129,-80.043014,.,.,.,.,Dekalb,DKC47-55,.,2925,.
1563,2020,0.63,43.091129,-80.043014,.,.,.,.,Pioneer,P9620,.,.,.
1564,2020,0.42,43.091129,-80.043014,.,.,.,.,Pioneer,P9608,.,2850,.
1565,2020,0.62,43.152201,-79.99817,.,.,.,.,Dekalb,DKC46-17,.,2875,.
1566,2020,1.03,43.152201,-79.99817,.,.,.,.,Dekalb,DKC47-55,.,2925,.
1567,2020,1.92,42.781635,-81.716517,No,.,.,notill,Dekalb,DKC49-09,5/27/2020,2900,.
1568,2020,0.18,42.779367,-81.719221,No,.,.,notill,Dekalb,DKC48-56,5/27/2020,2950,.
1569,2020,0.1,42.855885,-81.8931,.,.,.,.,.,.,.,.,.
1570,2020,0.1,43.064668,-81.948455,.,.,.,.,.,.,.,.,.
1571,2020,0.1,43.265415,-80.217443,.,.,.,.,.,.,.,.,.
1572,2020,0.26,43.263379,-80.223974,.,.,.,.,.,.,.,.,.
1573,2020,5.97,42.93197,-80.860542,.,.,.,.,.,.,.,.,.
1574,2020,0.47,42.928513,-80.890231,.,.,.,.,.,.,.,.,.
1575,2020,0.72,43.850474,-81.252215,No,.,wheat,reduced,Pioneer,P9188,5/27/2020,2650,.
1576,2020,0.1,43.992506,-81.625395,No,.,wheat,conventional,Pioneer,.,.,.,.
1577,2020,0.1,44.071241,-81.578375,No,.,soybean,conventional,PRIDE seeds,A5910,5/10/2020,2700,.
1578,2020,1.24,43.052721,-81.450965,Yes,.,soybean,conventional,Dekalb,DKC48-56,5/15/2020,2950,.
1579,2020,0.1,43.004999,-81.513997,Yes,.,wheat,conventional,Dekalb,DKC49-09,5/5/2020,2900,.
1580,2020,0.45,43.259514,-81.565439,No,.,soybean,.,.,.,.,.,.
1581,2020,1.3,43.216839,-81.299995,No,.,soybean,.,.,.,.,.,.
1582,2020,0.47,44.3251,-78.4251,No,.,forage,conventional,Pioneer,P9188,5/20/2020,2650,.
1583,2020,2.39,44.15816,-78.729297,Yes,.,corn,reduced,Pioneer,P9233,4/28/2020,2725,.
1584,2020,0.26,44.024836,-78.710851,No,.,bean,reduced,Dekalb,DKC46-??,5/10/2020,2875,.
1585,2020,0.33,44.127827,-78.795885,No,.,corn,reduced,Pioneer,P9188,5/1/2020,2650,.
1586,2020,3.26,44.125286,-78.795242,No,.,corn,reduced,Pioneer,P9233,5/1/2020,2725,.
1587,2020,0.1,44.457799,-79.883921,No,.,wheat,conventional,Dekalb,DKC39-97,5/8/2020,2700,.
1588,2020,0.26,44.453759,-79.830319,Yes,.,wheat,conventional,Dekalb,DKC42-05,5/5/2020,2800,.
1589,2020,1.73,42.837143,-80.551395,.,.,.,.,.,.,.,.,.
1590,2020,0.1,42.836868,-80.552768,.,.,.,.,.,.,.,.,.
1591,2020,0.1,44.095488,-79.041435,No,.,soybean,conventional,Maizex Seeds Inc.,MZ2810DBR,5/6/2020,2700,.
1592,2020,0.1,44.100598,-79.143451,No,.,wheat,conventional,Maizex Seeds Inc.,MZ3033,5/4/2020,2750,.
1593,2020,0.49,44.091412,-79.112503,No,.,corn,conventional,Maizex Seeds Inc.,MZ3033,5/10/2020,2750,.
1594,2020,2.26,44.372978,-79.10845,.,.,soybean,notill,Pioneer,P9188,5/18/2020,2650,.
1595,2020,0.34,44.234055,-78.231733,No,.,corn,conventional,Maizex Seeds Inc.,MZ2699DBR,6/3/2020,2450,1515
1596,2020,0.1,44.42799,-78.022081,No,.,corn,conventional,Maizex Seeds Inc.,MZ3397SMX,5/9/2020,2775,1622
1597,2020,2.18,44.24219,-78.458333,No,.,corn,conventional,Maizex Seeds Inc.,MZ2699DBR,6/2/2020,2450,1515
1598,2020,0.48,44.165285,-79.020843,Yes,.,wheat,conventional,Pioneer,.,5/20/2020,.,.
1599,2020,0.66,44.046501,-79.226421,No,.,soybean,reduced,Maizex Seeds Inc.,MZ2699DBR,5/15/2020,2450,1515
1600,2020,0.3,44.009053,-79.234352,No,.,forage,conventional,Maizex,.,5/20/2020,.,.
1601,2020,0.1,44.103107,-78.99342,Yes,.,soybean,conventional,Dekalb,.,5/15/2020,.,.
1602,2020,1.16,44.046501,-79.226421,No,.,corn,conventional,Pioneer,.,5/10/2020,.,.
1603,2020,0.25,42.98755,-81.653835,Yes,.,soybean,notill,Dekalb,DKC41-99,5/25/2020,2775,.
1604,2020,0.1,42.98755,-81.653835,Yes,.,soybean,notill,Pioneer,P9301,5/25/2020,2750,.
1605,2020,0.62,45.361,-76.2435,No,.,corn,conventional,Dekalb,DKC42-04,5/12/2020,2800,.
1606,2020,0.29,45.3798,-76.2399,Yes,.,barley,.,Maizex Seeds Inc.,E63G62,6/4/2020,2750,1573
1607,2020,0.1,45.4749,-76.5291,No,.,wheat,.,Dekalb,DKC39-97,5/5/2020,2700,.
1608,2020,1.18,45.3375,-76.1198,No,.,corn,.,Dekalb,DKC43-37,.,2650,.
1609,2020,0.28,45.3908,-76.2501,No,.,wheat,.,Dekalb,DKC41-99,5/5/2020,2775,.
1610,2019,1.44,44.195998,-81.246251,No,.,wheat,conventional,Brevant,B92R15SX,5/20/2019,2825,.
1611,2019,0.1,44.078167,-80.689245,Yes,.,wheat,reduced,Pioneer,P9188AM,5/16/2019,2650,.
1612,2019,0.16,44.025065,-81.381749,No,.,soybean,conventional,Dekalb,DKC41-99,5/21/2019,2775,.
1613,2020,0.1,42.914696,-80.821352,.,.,.,.,.,.,.,.,.
1614,2020,1.26,42.911339,-82.391996,.,.,.,.,.,.,.,.,.
1615,2020,0.33,42.50018,-81.871159,.,.,corn,reduced,.,.,.,.,.
1616,2020,0.1,43.496719,-80.427758,No,.,wheat,reduced,Brevant,89R46AM,5/6/2020,2825,.
1617,2020,0.1,43.496719,-80.427758,No,.,wheat,reduced,Dekalb,DKC47-55RIB,5/6/2020,2925,.
1618,2020,0.1,43.496719,-80.427758,No,.,wheat,reduced,Maizex Seeds Inc.,MZ3818DBR,5/6/2020,2800,1698
1619,2020,0.1,43.496719,-80.427758,No,.,wheat,reduced,Pioneer,P9608,5/6/2020,2850,.
1620,2020,2.17,43.1992,-81.1517,Yes,.,wheat,conventional,Dekalb,DKC50-26,.,3050,.
1621,2020,0.1,43.2443,-81.1167,Yes,.,corn,reduced,Dekalb,DKC48-56,.,2950,.
1622,2019,0.33,44.119321,-81.123579,No,.,wheat,reduced,Pioneer,P9188,6/3/2019,2650,.
1623,2020,0.92,43.467964,-81.346443,Yes,.,wheat,conventional,Dekalb,DKC48-56,.,2950,.
1624,2020,0.42,43.442807,-81.189658,Yes,.,wheat,conventional,Dekalb,DKC48-56,4/26/2020,2950,.
1625,2020,0.71,43.477522,-81.219692,Yes,.,soybean,conventional,Brevant,B92R15,4/5/2020,2825,.
1626,2020,0.12,43.194083,-80.77202,No,.,soybean,reduced,Dekalb,DKC52-84,5/21/2020,3100,.
1627,2020,0.1,43.194083,-80.77202,No,.,soybean,reduced,Maizex Seeds Inc.,MZ4156DBR,5/21/2020,.,.
1628,2020,1,43.194083,-80.77202,No,.,soybean,reduced,Pioneer,P9840AM,5/21/2020,2925,.
1629,2020,0.32,43.194083,-80.77202,No,.,soybean,reduced,PRIDE seeds,A7270G8,5/21/2020,3075,.
1630,2020,0.1,42.354711,-82.270686,Yes,.,soybean,conventional,Pioneer,P0825 and P0720,6/3/2020,3250,.
1631,2020,0.57,42.367281,-82.168156,Yes,.,corn,conventional,Maizex Seeds Inc.,MZ4577,5/5/2020,3150,1690
1632,2020,0.1,42.367757,-82.189867,No,.,soybean,conventional,Pioneer,P0825 and P0720,5/23/2020,3250,.
1633,2020,0.1,42.276006,-82.204337,No,.,soybean,notill,Pioneer,P0506,5/30/2020,3150,.
1634,2020,0.12,42.21438,-82.407976,No,.,wheat,conventional,Brevant,B00R96AM,5/27/2020,3000,.
1635,2020,4.07,42.346876,-82.324513,Yes,.,soybean,reduced,PRIDE seeds,A7373,5/27/2020,3175,.
1636,2020,0.4,42.394131,-82.026962,No,.,soybean,conventional,Dekalb,DKC49-09,5/30/2020,2900,.
1637,2020,0.3,42.364287,-82.184557,No,.,wheat,conventional,Pioneer,P0825,5/22/2020,3250,.
1638,2020,0.98,42.368213,-81.928741,No,.,wheat,conventional,Country Farm,CF758,5/4/2020,3325,.
1639,2020,0.1,42.273237,-82.116295,No,.,soybean,conventional,Pioneer,P0506AM,5/12/2020,3150,.
1640,2020,1.73,42.326367,-82.155242,Yes,.,corn,conventional,Dekalb,DKC53-56,5/13/2020,2550,.
1641,2020,0.65,42.2788344,-82.5415398,No,.,soybean,conventional,Dekalb,DKC52-84,5/13/2020,3100,.
1642,2020,0.9,42.202392,-82.256795,No,.,soybean,conventional,Pioneer,P0506AM,5/26/2020,3150,.
1643,2020,1.71,42.127186,-82.440466,No,.,soybean,conventional,Dekalb,DKC53-56,5/29/2020,2550,.
1644,2020,0.45,42.544211,-81.713969,No,.,soybean,reduced,Brevant,B00R96AM,5/20/2020,3000,.
1645,2020,0.72,42.639645,-81.65267,Yes,.,soybean,reduced,Dekalb,.,5/5/2020,.,.
1646,2020,0.1,42.2149943,-82.5217682,No,.,soybean,notill,Dekalb,DKC52-84,5/11/2020,3100,.
1647,2020,0.38,42.10256,-82.487624,Yes,.,soybean,reduced,Dekalb,DKC59-50,5/8/2020,3300,.
1648,2020,0.3,42.543529,-81.755585,Yes,.,soybean,reduced,Brevant,B04S21,5/12/2020,3125,.
1649,2020,0.18,42.032094,-82.554039,Yes,.,tomato,.,PRIDE seeds,A8303G8,5/6/2020,3400,.
1650,2020,0.1,42.545853,-82.050481,Yes,.,corn,reduced,Dekalb,DKC55-05,5/2/2020,3175,.
1651,2020,0.92,42.438049,-81.976601,Yes,.,soybean,conventional,Dekalb,DKC54-77,5/7/2020,3150,.
1652,2020,0.1,42.70236,-81.490482,No,.,soybean,reduced,Pioneer,P0157,5/26/2020,3000,.
1653,2020,0.25,42.453212,-81.995451,No,.,corn,conventional,Dekalb,DKC58-06,4/28/2020,2710,.
1654,2020,1.23,43.668446,-81.386526,No,.,wheat,reduced,Brevant,B95R46AM,.,2825,.
1655,2020,1.58,43.850474,-81.252215,No,.,wheat,reduced,Brevant,B95R46AM,5/27/2020,2825,.
1656,2020,2.23,42.847726,-81.131619,No,.,soybean,reduced,Horizon,HZ J205D,5/25/2020,3050,.
1657,2020,4.58,42.55278,-82.14773,No,.,soybean,reduced,Horizon,HZ J205D,5/22/2020,3050,.
1658,2020,0.1,43.644749,-80.404391,No,.,wheat,reduced,Horizon,HZ J205D,5/26/2020,3050,.
1659,2020,0.62,43.104621,-81.386623,No,.,.,.,Horizon,HZ J205D,.,3050,.
1660,2020,0.98,42.454101,-81.880109,No,.,.,.,Horizon,HZ J205D,.,3050,.
1661,2020,4.14,42.295127,-82.417111,No,.,wheat,reduced,Horizon,HZ J205D,5/13/2020,3050,.
1662,2020,2.33,42.55278,-82.14773,No,.,soybean,reduced,Maizex Seeds Inc.,MZ5088DBR,5/22/2020,3275,.
1663,2020,2.12,42.454101,-81.880109,No,.,.,.,Maizex Seeds Inc.,MZ5088DBR,.,3275,.
1664,2020,4.77,42.295127,-82.417111,No,.,wheat,reduced,Maizex Seeds Inc.,MZ5088DBR,5/13/2020,3275,.
1665,2020,0.8,43.668446,-81.386526,No,.,wheat,reduced,Pioneer,P9840AM,.,2925,.
1666,2020,0.1,43.644749,-80.404391,No,.,wheat,reduced,Pioneer,P9840AM,5/26/2020,2925,.
1667,2020,0.58,43.104621,-81.386623,No,.,.,.,Pioneer,P9840AM,.,2925,.
1668,2020,1.04,43.850474,-81.252215,No,.,wheat,reduced,Pioneer,P9840AM,5/27/2020,2925,.
1669,2020,0.81,42.847726,-81.131619,No,.,soybean,reduced,Pioneer,P9998AM,5/25/2020,2950,.
1670,2020,1.05,43.668446,-81.386526,No,.,wheat,reduced,Pioneer,P9998AM,.,2950,.
1671,2020,1.54,43.644749,-80.404391,No,.,wheat,reduced,Pioneer,P9998AM,5/26/2020,2950,.
1672,2020,0.1,43.104621,-81.386623,No,.,.,.,Pioneer,P9998AM,.,2950,.
1673,2021,0.93,42.4019281,-82.17089116,.,.,.,.,.,.,.,.,.
1674,2021,1.22,42.4019281,-82.17089116,.,.,.,.,.,.,.,.,.
1675,2021,0.1,42.4019281,-82.17089116,.,.,.,.,.,.,.,.,.
1676,2021,0.1,42.4019281,-82.17089116,.,.,.,.,.,.,.,.,.
1677,2021,1,42.4019281,-82.17089116,.,.,.,.,.,.,.,.,.
1678,2021,0.1,42.4019281,-82.17089116,.,.,.,.,.,.,.,.,.
1679,2021,0.1,42.4019281,-82.17089116,.,.,.,.,.,.,.,.,.
1680,2021,0.29,42.28759,-82.51643,Yes,No,.,reduced,.,.,.,.,.
1681,2021,0.1,42.2618,-82.51062,No,No,.,notill,.,.,.,.,.
1682,2021,0.46,42.1084269,-82.55156218,No,No,forage,reduced,Dekalb,DKC58-34,5/18/2021,3250,.
1683,2021,0.1,42.03221074,-82.55672112,No,No,soybean,reduced,Dekalb,DKC54-77,5/10/2021,3150,.
1684,2021,0.38,42.0215,-82.454,No,No,soybean,conventional,Dekalb,DKC54-77,5/23/2021,3150,.
1685,2021,0.1,42.1218,-83.0405,No,No,soybean,reduced,PRIDE seeds,A7373,5/15/2021,3175,.
1686,2021,0.1,44.474818,-79.84363,Yes,No,wheat,conventional,Dekalb,DKC42-05,5/9/2021,2800,.
1687,2021,2.15,44.532957,-79.180909,No,No,wheat,conventional,CROPLAN,2790,5/13/2021,2650,.
1688,2021,0.29,44.319722,-79.115934,No,No,wheat,conventional,Dekalb,DKC42-05,5/9/2021,2800,.
1689,2021,0.1,44.332179,-78.874383,No,No,wheat,conventional,Pioneer,P9188,5/15/2021,2650,.
1690,2021,0.1,44.373715,-79.01955,No,No,wheat,conventional,Dekalb,DKC38-15,5/21/2021,2675,.
1691,2021,0.1,44.156656,-79.285574,No,No,wheat,conventional,.,.,.,.,.
1692,2021,0.1,42.696668,-81.929356,.,.,.,.,.,.,.,.,.
1693,2021,0.6,42.674132,-81.930413,.,.,.,.,.,.,.,.,.
1694,2021,3,42.751009,-81.892004,.,.,.,.,.,.,.,.,.
1695,2021,0.1,44.061318,-79.815218,.,.,.,.,.,.,.,.,.
1696,2021,0.45,44.102771,-79.792122,.,.,.,.,.,.,.,.,.
1697,2021,0.1,42.987912,-81.008988,Yes,Yes,corn,conventional,Dekalb,DKC51-98RIB,5/14/2021,2525,.
1698,2021,2.56,42.995442,-81.032356,No,No,corn,conventional,Dekalb,DKC45-65RIB,5/15/2021,2875,.
1699,2021,1.06,42.875353,-80.973536,No,No,soybean,conventional,Dekalb,DKC49-09RIB,5/19/2021,2975,.
1700,2021,0.58,42.797501,-81.10861,Yes,No,wheat,reduced,Multiple Hybrid Companies,.,4/29/2021,.,.
1701,2021,0.59,42.88529501,-80.9958085,No,No,wheat,conventional,.,.,5/12/2021,.,.
1702,2021,0.72,42.870732,-81.877381,.,.,.,.,.,.,.,.,.
1703,2021,0.1,43.004317,-82.141345,.,.,.,.,.,.,.,.,.
1704,2021,0.1,43.053288,-81.848375,.,.,.,.,.,.,.,.,.
